name,url,cuisines,area,timing,full_address,phonenumber,ishomedelivery,istakeaway,isindoorseating,isvegonly,dinner_ratings,dinner_reviews,delivery_ratings,delivery_reviews,knownfor,populardishes,peopleknownfor,averagecost,city,latitude,longitude,overall_rating,total_reviews,demand_score,restaurant_density,cost_index,cuisine_count,area_demand_score,area_avg_rating
Zam Zam Kabab House,https://www.zomato.com/bangalore/zam-zam-kabab-house-yeshwantpur,"north indian, chinese, kebab","Yeshwantpur, Bangalore",11am – 3am (Today),"40/7, Sri Sai Complex, MSRCE College Road, Mathikere, Yeshwantpur, Bangalore",+918867700239,1,1,1,0,3.3,141,3.7,11500,,,"Great Recommendations, Packing, Good Food, Price",300,Bangalore,,,3.5,11641,6005.5,40,0.5941924921733636,3,1612.9125,3.9
Nisarga,https://www.zomato.com/bangalore/nisarga-basaveshwara-nagar,"andhra, north indian, chinese, chettinad, seafood","Basaveshwara Nagar, Bangalore",Opens at 7pm,"470, 3rd Block, Siddaiah Puranik Road, 3rd Stage, Basaveshwara Nagar, Bangalore",+918023238184,1,1,1,0,3.3,136,4.3,2475,,,,800,Bangalore,,,3.8,2611,1520.5,44,1.584513312462303,5,2375.306818181818,4.009090909090909
Chaatimes,https://www.zomato.com/bangalore/chaatimes-malleshwaram,"street food, fast food","Malleshwaram, Bangalore","7:30am – 11:30am, 12noon – 10pm (Today)","Shanthi Sagar Grand, 15th Cross, Sampige Road, Near Sai Baba Temple, Malleshwaram, Bangalore",+919606045466,1,1,1,1,3.9,176,4.0,10900,,"Masala Poori, Dabeli, Dahi Puri, Mango Lassi, Pav Bhaji","Cleanliness, Worth the Money, Ambience, Service",200,Bangalore,,,3.95,11076,5738.0,73,0.39612832811557575,2,2327.3424657534247,4.053424657534246
Pai Vihar,https://www.zomato.com/bangalore/pai-vihar-vasanth-nagar,"south indian, street food, chinese, north indian, biryani, fast food, desserts, beverages","Vasanth Nagar, Bangalore",7am – 9:15pm (Today),"16/A, Ground Floor, KKMP Building, Vasanth Nagar, Bangalore",+918041235143,1,1,1,0,2.9,62,3.9,546,,,,300,Bangalore,,,3.4,608,499.0,10,0.5941924921733636,8,637.9,3.94
Delhi Mess,https://www.zomato.com/bangalore/delhi-mess-new-bel-road-bangalore,"north indian, chinese, rolls, lebanese, biryani","New BEL Road, Bangalore",Opens at 7pm,"4/4, 2nd cross, MSR Nagar, New BEL Road, Bangalore",+919845710492,1,1,1,0,4.0,420,4.1,23800,,,"Bang for the Buck, Polite Staff, Good Quantity, Reasonable Price, Awesome Food, Nice Food",300,Bangalore,,,4.05,24220,12315.0,94,0.5941924921733636,5,1821.9202127659576,3.9436170212765957
Cafe Coffee Day,https://www.zomato.com/bangalore/cafe-coffee-day-5-malleshwaram,"coffee, fast food, desserts, beverages","Malleshwaram, Bangalore",9am – 1am (Today),"225 & 226, Ground Floor, Sampige Road, 14th Cross, Malleshwaram, Bangalore",+917975262171,1,1,1,0,2.9,27,4.2,220,,,,600,Bangalore,,,3.55,247,333.5,73,1.1883849843467271,4,2327.3424657534247,4.053424657534246
Mangalore Lunch Home,https://www.zomato.com/bangalore/mangalore-lunch-home-basaveshwara-nagar-bangalore,"mangalorean, north indian, chinese, biryani, south indian","Basaveshwara Nagar, Bangalore","11am – 4:30pm, 6:30pm – 11pm (Today)","675 A, 5th Main Road, 2nd Stage, Basaveshwara Nagar, Bangalore",+919353715125,1,1,1,0,3.5,42,4.0,2563,,,,500,Bangalore,,,3.75,2605,1502.5,44,0.9903208202889393,5,2375.306818181818,4.009090909090909
Savji's Roll 'N' Biryani,https://www.zomato.com/bangalore/savjis-roll-n-biryani-vijay-nagar,"north indian, chinese, south indian, rolls, biryani, sandwich, burger, fast food","Vijay Nagar, Bangalore",12noon – 10pm (Today),"9, Pipeline Road, Vijay Nagar, Bangalore",+917026111168,1,1,1,0,4.0,320,4.0,15000,,"Fried Rice Chicken, Egg Roll, Rolls, Kabab, Chicken Biryani","Unlimited Refills, Drive through, Cozy Ambiance, Nice Crowd, Low Price, Good Delivery",400,Bangalore,,,4.0,15320,7860.0,64,0.7922566562311515,8,2232.421875,3.971875
Joy's Kuttanadu Restaurant,https://www.zomato.com/bangalore/joys-kuttanadu-restaurant-yeshwantpur-bangalore,"kerala, seafood, fast food","Yeshwantpur, Bangalore",8am – 11pm (Today),"Near Ramaiah College Bus Stop, HMT Main Road, Mathikere, Yeshwantpur, Bangalore",+919620450220,1,1,1,0,3.3,37,3.8,3163,,,,400,Bangalore,,,3.55,3200,1790.0,40,0.7922566562311515,3,1612.9125,3.9
WOW! China,https://www.zomato.com/bangalore/wow-china-malleshwaram-bangalore,"chinese, rolls, desserts, shake","Orion Mall, Malleshwaram, Bangalore",10am – 9pm (Today),"26 And 26/1, 2nd Floor, Orion Mall, Malleshwaram, Bangalore",+919147006604,1,1,1,0,3.5,4,3.6,153,,,,600,Bangalore,,,3.55,157,258.5,11,1.1883849843467271,4,1447.8636363636363,3.9181818181818184
Sri Venkateshwara Sweetmeat Stall,https://www.zomato.com/bangalore/sri-venkateshwara-sweetmeat-stall-malleshwaram,"mithai, street food, fast food, north indian","Malleshwaram, Bangalore",9am – 8pm (Today),"4th Main Road, Sampige Road, Malleshwaram, Bangalore",+918022875335,1,1,1,1,3.7,53,4.5,285,,,"Perfect Presentation, Quality, Price, Packaging, Food",400,Bangalore,,,4.1,338,394.0,73,0.7922566562311515,4,2327.3424657534247,4.053424657534246
Kapoor's Chaat Bhandaar,https://www.zomato.com/bangalore/kapoors-chaat-bhandaar-1-rajajinagar-bangalore,"street food, north indian, desserts","Rajajinagar, Bangalore",12noon – 10pm (Today),"46/14, 12th Main, 1st Block, Rajajinagar, Bangalore",+919739800012,1,1,1,0,3.9,24,4.2,919,,,"Amazing Interiors, Humble Staff, Awesome Spot to Hangout, Fair Prices, Elaborate Menu, Fresh Food",300,Bangalore,,,4.05,943,681.5,85,0.5941924921733636,3,1653.3764705882354,4.008235294117647
Sultan Rolls & Sandwiches,https://www.zomato.com/bangalore/sultan-rolls-sandwiches-new-bel-road-bangalore,"biryani, north indian, lebanese, rolls","New BEL Road, Bangalore",,"13, Mathikere, College Road, New BEL Road, Bangalore",+919901731551,1,1,0,0,3.9,100,3.9,5808,,,"Lip Smacking Food, Mouth Watering Food, Packing, Spicy",300,Bangalore,,,3.9,5908,3149.0,94,0.5941924921733636,4,1821.9202127659576,3.9436170212765957
K.C.Das - Company Operated Outlet,https://www.zomato.com/bangalore/k-c-das-company-operated-outlet-malleshwaram-bangalore,"mithai, street food","Malleshwaram, Bangalore",11am – 8:30pm (Today),"402, Ground Floor, 8th Cross, Sampige Road, Opposite Khazana Jewellers, Malleshwaram, Bangalore",+919353499304,1,1,1,1,3.2,1,4.0,147,,,,300,Bangalore,,,3.6,148,274.0,73,0.5941924921733636,2,2327.3424657534247,4.053424657534246
Donne Biriyani Mane,https://www.zomato.com/bangalore/donne-biriyani-mane-basaveshwara-nagar,south indian,"Basaveshwara Nagar, Bangalore",Opens at 7pm,"326, Veerabadra Complex, 4th Block, 3rd Stage, 80 Feet Road, Near Airtel Office, Basaveshwara Nagar, Bangalore",+919886206611,1,1,1,0,4.0,219,4.4,318,,,,300,Bangalore,,,4.2,537,488.5,44,0.5941924921733636,1,2375.306818181818,4.009090909090909
Sri Maruthi Miltry Hotel,https://www.zomato.com/bangalore/sri-maruthi-miltry-hotel-rajajinagar,"south indian, chinese","Rajajinagar, Bangalore",7:30am – 11pm (Today),"122/1,14th Cross, 1st Block, Dr Rajkumar Road, Rajajinagar, Bangalore",+919901371176,1,1,1,0,3.8,141,3.9,9265,,,,400,Bangalore,,,3.8499999999999996,9406,4898.0,85,0.7922566562311515,2,1653.3764705882354,4.008235294117647
Chung Wah,https://www.zomato.com/bangalore/chung-wah-sadashiv-nagar,"chinese, thai, vietnamese","Sadashiv Nagar, Bangalore",Opens at 7pm,"48, 2nd Main Road, Opposite Namdharis, Vyalikaval, Sadashiv Nagar, Bangalore",+918023567888,1,1,1,0,3.8,185,3.6,1342,,,"Quantity and Quality of Food, Decent Place, Management, Portions, Waiter, Spicy",800,Bangalore,,,3.7,1527,943.5,15,1.584513312462303,3,848.6666666666666,3.98
Cream Stone,https://www.zomato.com/bangalore/cream-stone-new-bel-road-bangalore,"ice cream, desserts, beverages, shake","New BEL Road, Bangalore",11am – 2am (Today),"79, Ground Floor, Bhagyasri Complex, 80 Feet Road, RMV Stage 2, Ashwath Nagar, Devasandra Layout, New BEL Road, Bangalore",+919945749418,1,1,1,0,4.0,275,4.2,3575,,"Ferrero Rocher, Chocolate Fudge, Ice Creams, Brownie","Interior, Portions, Friendly Staff, Great Place, Good Place, Quantity",300,Bangalore,,,4.1,3850,2135.0,94,0.5941924921733636,4,1821.9202127659576,3.9436170212765957
Dakshin Delicacy,https://www.zomato.com/bangalore/dakshin-delicacy-yeshwantpur-bangalore,"south indian, north indian, chinese, street food, beverages","Yeshwantpur, Bangalore",7:15am – 10:20pm (Today),"144 A, Industrial Suburb, Opposite CMTI, Yeshwantpur, Bangalore",+919591971610,1,1,1,1,3.3,23,4.3,1687,,,,300,Bangalore,,,3.8,1710,1070.0,40,0.5941924921733636,5,1612.9125,3.9
The Thick Shake Factory,https://www.zomato.com/bangalore/the-thick-shake-factory-sanjay-nagar-bangalore,"beverages, shake","Sanjay Nagar, Bangalore",10am – 11pm (Today),"Shop 10 & 11, Bearing 5, Survey 2, Opposite Ramaiah Hospital, Sanjay Nagar, Bangalore",+919731159154,1,1,1,0,3.5,1,4.3,522,,,,350,Bangalore,,,3.9,523,476.5,23,0.6932245742022576,2,491.8478260869565,3.973913043478261
Third Wave Coffee ,https://www.zomato.com/bangalore/third-wave-coffee-malleshwaram-bangalore,"beverages, fast food","Malleshwaram, Bangalore",8am – 1am (Today),"50-56, 16/17 Cross, Margosa Road, Malleshwaram, Bangalore",+918951941908,1,1,1,0,3.9,82,4.2,90,,"Cheesecake, Tandoori Chicken, Coffee, Drink","Good Wifi, Food Presentation, Good Music, Customizable Food, Wonderful Presentation, Student Crowd",400,Bangalore,,,4.05,172,296.0,73,0.7922566562311515,2,2327.3424657534247,4.053424657534246
Hotel Nalapaka,https://www.zomato.com/bangalore/hotel-nalapaka-rajajinagar,south indian,"Rajajinagar, Bangalore","7:30am – 4pm, 5pm – 10:30pm (Today)","28, 12th Main, 1st Block, Rajajinagar, Bangalore",+918023523108,1,1,1,0,4.4,865,4.0,929,,"Jowar Rotis, Benne Dosa, Sambhar, Papad, Thali, Coffee","Healthy Food, Breakfast, Best Places, Quick Service, Family Crowd, Hygiene",400,Bangalore,,,4.2,1794,1097.0,85,0.7922566562311515,1,1653.3764705882354,4.008235294117647
Halli Mane Donne Biriyani,https://www.zomato.com/bangalore/halli-mane-donne-biriyani-rajajinagar-bangalore,"biryani, seafood","Rajajinagar, Bangalore","11:30am – 4:30pm, 6pm – 10:30pm (Today)","660, Drive Rajkumar Road, D Block, Rajajinagar, Bangalore",+919591175652,1,1,1,0,3.8,156,4.2,13600,,,"Economical, Comfort Food, Tasty Food, Price",400,Bangalore,,,4.0,13756,7088.0,85,0.7922566562311515,2,1653.3764705882354,4.008235294117647
Daily Sushi,https://www.zomato.com/bangalore/daily-sushi-sahakara-nagar-bangalore,"japanese, korean, sushi, asian","Sahakara Nagar, Bangalore",11am – 11pm (Today),"340, 20th Cross Road, CQAL Layout, A-Block, Sahakara Nagar, Bangalore",+919741236364,1,1,1,0,3.9,57,4.1,760,,,"Sushi Place, Spacious Interiors, Cooperative Staff, Humble Staff, Sanitised Service, Large Servings",800,Bangalore,,,4.0,817,613.5,28,1.584513312462303,4,1157.4107142857142,3.932142857142857
Sreeraj Lassi Bar,https://www.zomato.com/bangalore/sreeraj-lassi-bar-malleshwaram,"beverages, shake, ice cream, desserts","Malleshwaram, Bangalore",11:30am – 11pm (Today),"218, 13th Cross, Near Sai Baba Temple, Sampige Road, Malleshwaram, Bangalore",+919886186790,1,1,1,0,3.3,56,4.4,1122,,,,300,Bangalore,,,3.85,1178,809.0,73,0.5941924921733636,4,2327.3424657534247,4.053424657534246
Milano Ice Cream,https://www.zomato.com/bangalore/milano-ice-cream-sanjay-nagar-bangalore,"desserts, ice cream, beverages, shake","Sanjay Nagar, Bangalore",9:30am – 11pm (Today),"237, Second Stage, Second Block, Rajmahal Vilas Extension, Sanjay Nagar, Bangalore",+918048907198,1,1,1,0,4.1,112,4.1,1747,Varieties of Gelato Ice Creams.,,"Ambience is very Nice, Fair Prices, Student Crowd, Elaborate Menu, Family Crowd, Customizable Food",400,Bangalore,,,4.1,1859,1134.5,23,0.7922566562311515,4,491.8478260869565,3.973913043478261
Jalpaan,https://www.zomato.com/bangalore/jalpaan-rajajinagar,"north indian, italian, street food, desserts, beverages","Rajajinagar, Bangalore",Opens at 7pm,"5 & 6, Unathi, Arcade 3rd Floor, 1st Block, Dr. Rajkumar Road, Rajajinagar, Bangalore",+918041701550,1,1,1,1,4.1,735,4.0,1017,,"Fondue, Masala Papad, Mocktails, Breads, Thali, Starter","Family Restaurant, More Variety, Beautiful Ambience, Live Music, Behavior, Environment",900,Bangalore,,,4.05,1752,1076.0,85,1.7825774765200908,5,1653.3764705882354,4.008235294117647
Casino Restaurant,https://www.zomato.com/bangalore/casino-restaurant-new-bel-road-bangalore,"north indian, chinese, shake","New BEL Road, Bangalore",12noon – 12midnight (Today),"185, Near Ramaiah Hospital, Devansandra, New BEL Road, Bangalore",+918023417786,1,1,1,0,3.3,405,3.9,4941,,"Shawarma Rolls, Grill Chicken, Naan, Butter Chicken","Tandoori, Environment, Location, Good Place, Good Food, Menu",500,Bangalore,,,3.5999999999999996,5346,2868.0,94,0.9903208202889393,3,1821.9202127659576,3.9436170212765957
Lassi Corner,https://www.zomato.com/bangalore/lassi-corner-rajajinagar-bangalore,"beverages, desserts, fast food, ice cream, shake","Rajajinagar, Bangalore",11am – 11:30pm (Today),"21, Ground Floor, 4th Main Road, 2nd Stage, KHB Colony, Rajajinagar, Bangalore",+917411589424,1,1,0,0,3.6,1,4.0,377,,,,250,Bangalore,,,3.8,378,389.0,85,0.49516041014446965,5,1653.3764705882354,4.008235294117647
Green Chilly,https://www.zomato.com/bangalore/green-chilly-rajajinagar-bangalore,"north indian, chinese, beverages, shake","Rajajinagar, Bangalore",12noon – 10pm (Today),"2033, 7th Main, D Block, Opposite Ambabhavani Temple, Rajajinagar, Bangalore",+919880742748,1,1,0,0,3.7,81,4.2,4776,,,"Packaging, Spicy, Staff, Food",400,Bangalore,,,3.95,4857,2638.5,85,0.7922566562311515,4,1653.3764705882354,4.008235294117647
San Tung Chinese,https://www.zomato.com/bangalore/san-tung-chinese-malleshwaram-bangalore,"chinese, momos","Malleshwaram, Bangalore",11:30am – 11:30pm (Today),"55/1, 16th Cross, W Park Road, Near MES College, Malleshwaram, Bangalore",+917899918137,1,1,0,0,3.7,7,4.0,1387,,"Chilli Panner, Veg Momos, Momo, Gobi Manchurian, Starters","Quality Food, Wonderful Presentation, Great Portions, Worth the Money, Extensive Menu, Delicious Food",350,Bangalore,,,3.85,1394,897.0,73,0.6932245742022576,2,2327.3424657534247,4.053424657534246
Basaveshwarnagar Dosa Corner,https://www.zomato.com/bangalore/basaveshwarnagar-dosa-corner-basaveshwara-nagar,south indian,"Basaveshwara Nagar, Bangalore",7:30am – 10pm (Today),"1, BDA Complex, 8th Main Road, 3rd Block, 3rd Stage, Basaveshwara Nagar, Bangalore",+919740321816,1,1,1,0,4.0,119,4.3,8640,,,"Good Taste, Worth the Money, Crowd, Menu",200,Bangalore,,,4.15,8759,4594.5,44,0.39612832811557575,1,2375.306818181818,4.009090909090909
Kabab Manor,https://www.zomato.com/bangalore/kabab-manor-rt-nagar,"north indian, biryani, fast food, chinese, beverages","RT Nagar, Bangalore",12:30pm – 11pm (Today),"17, HMT Layout, 80 Feet Road, RT Nagar, Bangalore",+918041655052,1,1,1,0,3.8,266,3.9,7726,,,"Combos, Good Quantity, Good Taste, Prices",400,Bangalore,,,3.8499999999999996,7992,4191.0,27,0.7922566562311515,5,1364.962962962963,3.8925925925925924
Om Meals & Paratha Junction,https://www.zomato.com/bangalore/om-meals-paratha-junction-new-bel-road-bangalore,"north indian, chinese, biryani","New BEL Road, Bangalore",24 Hours (Today),"5/1, 2nd Cross, Mathikere, MSRE College Road, New BEL Road, Bangalore",+918970166743,1,1,1,0,3.9,106,3.9,6917,,,"Comfort Food, Clean and Hygienic Place, Prompt Service, Contactless Delivery, Wonderful Presentation, Great Portions",300,Bangalore,,,3.9,7023,3706.5,94,0.5941924921733636,3,1821.9202127659576,3.9436170212765957
Belgian Waffle Factory,https://www.zomato.com/bangalore/belgian-waffle-factory-new-bel-road-bangalore,"desserts, waffle","New BEL Road, Bangalore",12noon – 12midnight (Today),"3, Aramane Nagar, New BEL Road, Bangalore",+918985556598,1,1,1,1,3.9,87,3.9,1056,,,"Good Wifi, Student Crowd, Customizable Food, Young Crowd, Good Music, Elaborate Menu",400,Bangalore,,,3.9,1143,766.5,94,0.7922566562311515,2,1821.9202127659576,3.9436170212765957
Hotel Aasare,https://www.zomato.com/bangalore/hotel-aasare-yeshwantpur-bangalore,"chettinad, kerala, seafood","Yeshwantpur, Bangalore",11am – 11pm (Today),"17-1, MEC Road, Marappanapalya, Yeshwantpur, Bangalore",+919740447222,1,1,1,0,3.8,35,4.3,1670,,,,400,Bangalore,,,4.05,1705,1067.5,40,0.7922566562311515,3,1612.9125,3.9
Brik Oven,https://www.zomato.com/bangalore/brik-oven-race-course-road-bangalore,"cafe, fast food, italian, desserts, beverages","Prestige Trade Tower, Race Course Road, Bangalore",8am – 10:30pm (Today),"45/1, Unit-6, The Courtyard, Prestige Trade Tower, Palace Road, High Grounds, Race Course Road, Bangalore",+918884700088,1,1,1,0,4.1,185,4.1,931,,,"Variety of Pizza, Outdoor Seating, Good Wifi, Food Presentation, Customizable Food, Good Music",1000,Bangalore,,,4.1,1116,763.0,2,1.9806416405778786,5,608.75,4.15
Fanoos,https://www.zomato.com/bangalore/fanoos-frazer-town,"rolls, fast food, north indian","Frazer Town, Bangalore",12:30pm – 10pm (Today),"135, MM Road, Near Mosque, Frazer Town, Bangalore",+919740292049,1,1,1,0,3.7,152,4.1,1628,,,,400,Bangalore,,,3.9,1780,1095.0,55,0.7922566562311515,3,1507.1727272727273,4.02
Coastal Biryani Paradise,https://www.zomato.com/bangalore/coastal-biryani-paradise-rt-nagar,"north indian, chinese, biryani, mughlai, seafood, fast food, beverages","RT Nagar, Bangalore",Opens at 6:30pm,"11, 10th Cross, CBI Road, Ganganagar, RT Nagar, Bangalore",+918041466655,1,1,1,0,4.0,191,4.1,5671,,,"Good Place, Price, Staff, Ambience",500,Bangalore,,,4.05,5862,3136.0,27,0.9903208202889393,7,1364.962962962963,3.8925925925925924
Gopizza,https://www.zomato.com/bangalore/gopizza-1-malleshwaram-bangalore,"italian, fast food, beverages","Malleshwaram, Bangalore",11am – 10pm (Today),"26/1, Unit 16, 2nd Floor, Food Court, Brigade Orion Gateway Mall, Dr RajKumar Road, Rajajinagar, Malleshwaram, Bangalore",+916366322815,1,1,0,0,3.6,30,3.8,62,,,"Quality of Food, Served Quickly, Timely Service, Price",500,Bangalore,,,3.7,92,236.0,73,0.9903208202889393,3,2327.3424657534247,4.053424657534246
Malugudi's Donne Biriyani,https://www.zomato.com/bangalore/malugudis-donne-biriyani-yeshwantpur-bangalore,biryani,"Yeshwantpur, Bangalore",12:15pm – 11:30pm (Today),"Gokula 1st Stage, Mathikere, Yeshwantpur, Bangalore",+919731333657,1,1,1,0,3.0,17,4.2,167,,,,300,Bangalore,,,3.6,184,302.0,40,0.5941924921733636,1,1612.9125,3.9
Roy Hotel & Restaurant,https://www.zomato.com/bangalore/roy-hotel-restaurant-yeshwantpur-bangalore,"bengali, north indian","Yeshwantpur, Bangalore",9am – 10:30pm (Today),"4, 3rd Cross MSRE Road, Mathikere, Yeshwantpur, Bangalore",+919164148086,1,1,1,0,3.8,251,4.1,11800,,,,300,Bangalore,,,3.9499999999999997,12051,6230.5,40,0.5941924921733636,2,1612.9125,3.9
Vandana Gardenia,https://www.zomato.com/bangalore/vandana-gardenia-sahakara-nagar-bangalore,"chinese, north indian, biryani, andhra, malwani","Sahakara Nagar, Bangalore",Opens at 6:30pm,"2270/1, Kodigehali Main Road, Near BBMP Office Maruthi Plaza, Sahakara Nagar, Bangalore",+917338522277,1,1,1,0,3.8,14,3.7,197,,,,1000,Bangalore,,,3.75,211,290.5,28,1.9806416405778786,5,1157.4107142857142,3.932142857142857
New Swathi Grand Pure Veg,https://www.zomato.com/bangalore/new-swathi-grand-pure-veg-yeshwantpur-bangalore,"south indian, chinese, north indian, shake","Yeshwantpur, Bangalore",10am – 11pm (Today),"Old 5, New 18, 1st Stage, 1st Phase, 11th Main Gokula, Mathikere Main Road, Yeshwantpur, Bangalore",+919972535959,1,1,1,1,3.8,33,4.1,537,,,,450,Bangalore,,,3.9499999999999997,570,490.0,40,0.8912887382600454,4,1612.9125,3.9
Punjab Mail,https://www.zomato.com/bangalore/punjab-mail-malleshwaram,"north indian, chinese, beverages","Malleshwaram, Bangalore","12midnight – 1am, 11am – 12midnight (Today)","147, 7th Cross, Near Axis Bank, Malleshwaram, Bangalore",+918123487268,1,1,1,1,3.7,366,3.9,4024,,"Tandoori Mushrooms, Authentic Punjabi Food, Mushroom Masala, Kulfi, Lassi, Breads","Ample Seating Area, Family Crowd, Quick Service, Owner, Best Place, Main Course",300,Bangalore,,,3.8,4390,2390.0,73,0.5941924921733636,3,2327.3424657534247,4.053424657534246
